order_id,order_date,category,brand,city,customer_rating,price,quantity,review,is_active,customer_id
E-0000289,2024-12-06,Electronics,Brand Delta,Dubai,2,195.94,2,highly recommend,True,C-983
E-0000290,2023-07-21,Clothing,Brand Delta,London,2,303.41,3,seams came apart,True,C-187
E-0000291,2024-03-27,Beauty,Brand Delta,Karachi,4,,3,nice scent,True,C-248
E-0000292,2024-08-27,Books,Brand Delta,Lahore,3,203.54,1,fast delivery,True,C-551
E-0000293,2024-12-31,Clothing,Brand Delta,Islamabad,3,293.17,2,color faded after wash,True,C-28
E-0000294,2023-10-16,Beauty,Brand Alpha,Islamabad,4,92.68,2,nice scent,False,C-798
E-0000295,2024-05-25,Sports,Brand Gamma,Islamabad,4,63.1,1,poor durability,False,C-191
E-0000296,2023-07-02,Books,Brand Alpha,Lahore,3,,1,well written,False,C-1089
E-0000297,2024-08-21,Books,Brand Delta,London,4,57.72,2,boring content,True,C-1289
E-0000298,2024-04-05,Books,Brand Gamma,New York,3,180.77,1,informative,False,C-1058
E-0000299,2023-07-27,Clothing,Brand Delta,London,3,10.45,3,seams came apart,True,C-481
E-0000300,2023-06-09,Electronics,Brand Alpha,London,5,69.46,2,poor build,True,C-811
E-0000301,2024-05-16,Books,Brand Alpha,London,4,271.56,2,well written,True,C-454
E-0000302,2025-01-11,Sports,Brand Alpha,Karachi,1,70.78,1,good grip,True,C-247
E-0000303,2023-07-06,Books,Brand Beta,Dubai,4,138.92,1,boring content,True,C-1406
E-0000304,2023-08-13,Electronics,Brand Alpha,New York,3,26.99,1,disappointed with durability,True,C-666
E-0000305,2023-12-15,Clothing,Brand Beta,Lahore,3,267.46,4,seams came apart,True,C-1245
E-0000306,2023-06-08,Electronics,Brand Alpha,Dubai,5,155.51,1,battery dies fast,True,C-4
E-0000307,2024-10-21,Home,Brand Gamma,Karachi,3,36.22,1,very useful,True,C-1410
E-0000308,2024-08-27,Clothing,Brand Delta,Islamabad,2,34.42,4,great value,True,C-1063
E-0000309,2024-01-12,Home,Brand Alpha,Dubai,3,33.47,2,looks premium,True,C-850
E-0000310,2023-07-08,Home,Brand Alpha,Dubai,2,323.54,2,would buy again,True,C-1422
E-0000311,2023-10-19,Sports,Brand Delta,Lahore,4,107.14,1,broke after week,True,C-1164
E-0000312,2023-12-25,Beauty,Brand Delta,London,5,163.36,3,caused irritation,True,C-1190
E-0000313,2024-04-05,Clothing,Brand Gamma,Islamabad,5,29.46,1,great value,True,C-339
E-0000314,2024-10-27,Sports,Brand Alpha,London,1,245.38,2,poor durability,True,C-1085
E-0000315,2024-09-10,Beauty,Brand Gamma,Lahore,3,162.47,2,nice scent,False,C-1299
E-0000316,2023-07-17,Books,Brand Beta,Dubai,4,261.51,3,print quality good,True,C-1300
E-0000317,2024-12-22,Books,Brand Beta,Dubai,4,221.8,2,print quality good,True,C-17
E-0000318,2023-08-15,Electronics,Brand Alpha,London,5,50.56,3,,True,C-169
E-0000319,2024-11-22,Clothing,Brand Gamma,Islamabad,3,90.05,1,comfortable and stylish,True,C-361
E-0000320,2024-12-11,Books,Brand Delta,Islamabad,2,305.79,2,print quality good,True,C-477
E-0000321,2024-06-10,Home,Brand Alpha,Karachi,3,319.3,2,cheap materials,True,C-464
E-0000322,2024-10-24,Sports,Brand Delta,Dubai,2,263.57,1,broke after week,False,C-357
E-0000323,2024-10-04,Home,Brand Delta,Dubai,3,111.16,1,very useful,True,C-665
E-0000324,2023-08-22,Books,Brand Delta,Lahore,4,343.0,1,boring content,True,C-700
E-0000325,2023-11-29,Books,Brand Delta,New York,3,294.18,2,informative,True,C-802
E-0000326,2023-08-12,Home,Brand Gamma,Lahore,2,169.45,2,cheap materials,True,C-124
E-0000327,2024-08-13,Books,Brand Gamma,Dubai,4,376.28,1,well written,True,C-709
E-0000328,2024-02-01,Clothing,Brand Delta,Lahore,1,268.58,2,nice fabric,True,C-891
E-0000329,2023-09-21,Electronics,Brand Gamma,New York,3,255.63,3,battery dies fast,True,C-1363
E-0000330,2024-02-09,Home,Brand Alpha,New York,2,136.74,2,looks premium,True,C-263
E-0000331,2024-03-07,Beauty,Brand Alpha,London,2,151.93,1,caused irritation,True,C-1025
E-0000332,2023-07-03,Books,Brand Beta,Lahore,3,202.06,1,informative,True,C-1017
E-0000333,2023-07-31,Beauty,Brand Delta,New York,3,203.18,2,too expensive,True,C-408
E-0000334,2024-08-15,Electronics,Brand Gamma,Dubai,3,155.8,2,poor build,True,C-1438
E-0000335,2024-03-03,Sports,Brand Alpha,London,2,52.01,1,poor durability,True,C-623
E-0000336,2024-12-28,Home,Brand Beta,Karachi,4,324.65,2,very useful,False,C-1066
E-0000337,2023-10-04,Sports,Brand Alpha,Dubai,1,23.75,2,poor durability,True,C-15
E-0000338,2024-06-12,Electronics,Brand Beta,Lahore,4,254.4,3,highly recommend,True,C-415
E-0000339,2023-09-10,Sports,Brand Beta,Islamabad,3,180.12,1,broke after week,True,C-690
E-0000340,2024-07-30,Sports,Brand Gamma,Lahore,4,273.41,2,broke after week,True,C-847
E-0000341,2023-08-16,Beauty,Brand Gamma,New York,2,150.02,1,caused irritation,True,C-422
E-0000342,2024-02-06,Home,Brand Delta,New York,3,,2,looks premium,True,C-923
E-0000343,2024-04-08,Home,Brand Beta,Dubai,3,181.44,1,assembly was hard,True,C-1440
E-0000344,2024-10-21,Clothing,Brand Alpha,Dubai,3,283.88,2,too small,True,C-476
E-0000345,2023-09-29,Clothing,Brand Delta,London,4,20.23,2,seams came apart,True,C-634
E-0000346,2024-09-25,Books,Brand Alpha,Islamabad,3,383.62,1,well written,True,C-85
E-0000347,2024-12-13,Sports,Brand Gamma,Dubai,5,186.91,1,great for training,False,C-694
E-0000348,2023-10-06,Electronics,Brand Alpha,Karachi,4,157.01,5,poor build,True,C-795
E-0000349,2025-01-04,Home,Brand Alpha,Lahore,4,313.9,2,very useful,True,C-1175
E-0000350,2024-08-18,Clothing,Brand Alpha,London,5,328.86,2,too small,False,C-471
E-0000351,2024-10-23,Beauty,Brand Gamma,Lahore,3,361.22,1,recommend,False,C-836
E-0000352,2024-11-20,Clothing,Brand Alpha,Karachi,4,138.57,4,nice fabric,True,C-1162
E-0000353,2023-08-21,Sports,Brand Beta,New York,3,112.57,4,good grip,True,C-789
E-0000354,2024-06-07,Sports,Brand Beta,Dubai,4,248.81,2,poor durability,True,C-158
E-0000355,2024-05-08,Clothing,Brand Alpha,Islamabad,4,298.17,1,great value,True,C-187
E-0000356,2024-05-22,Sports,Brand Gamma,London,4,212.24,4,poor durability,True,C-199
E-0000357,2025-01-03,Sports,Brand Alpha,London,3,183.31,1,broke after week,True,C-217
E-0000358,2023-07-21,Books,Brand Gamma,Dubai,3,274.29,2,boring content,True,C-638
E-0000359,2023-08-16,Home,Brand Alpha,London,2,341.97,1,very useful,False,C-1109
E-0000360,2023-07-08,Beauty,Brand Alpha,London,2,30.94,1,nice scent,True,C-253
E-0000361,2023-10-10,Books,Brand Delta,Lahore,2,15.07,1,well written,True,C-996
E-0000362,2024-05-17,Beauty,Brand Alpha,New York,5,284.91,1,too expensive,True,C-100
E-0000363,2024-01-12,Books,Brand Delta,Dubai,4,294.96,2,print quality good,True,C-1469
E-0000364,2023-09-25,Home,Brand Beta,New York,3,254.68,1,would buy again,True,C-180
E-0000365,2024-08-21,Beauty,Brand Beta,Islamabad,2,275.05,2,nice scent,True,C-1498
E-0000366,2025-01-20,Clothing,Brand Alpha,Dubai,1,50.9,1,nice fabric,True,C-1421
E-0000367,2024-12-16,Home,Brand Delta,London,3,285.75,2,would buy again,True,C-1262
E-0000368,2024-08-23,Sports,Brand Beta,London,4,169.73,3,broke after week,True,C-66
E-0000369,2024-06-17,Electronics,Brand Alpha,New York,4,49.54,2,works great,True,C-422
E-0000370,2023-11-29,Beauty,Brand Alpha,New York,2,131.4,1,nice scent,False,C-76
E-0000371,2023-11-09,Electronics,Brand Gamma,New York,3,16.17,2,poor build,True,C-1479
E-0000372,2023-12-12,Home,Brand Gamma,Karachi,4,318.77,1,cheap materials,True,C-257
E-0000373,2023-12-03,Sports,Brand Alpha,Dubai,3,268.81,1,poor durability,True,C-1269
E-0000374,2024-01-16,Books,Brand Beta,London,2,381.52,1,boring content,True,C-1084
E-0000375,2024-08-31,Beauty,Brand Beta,New York,5,286.75,1,too expensive,True,C-466
E-0000376,2024-01-13,Electronics,Brand Delta,New York,4,173.68,2,love it,False,C-1272
E-0000377,2023-09-27,Books,Brand Alpha,Dubai,1,51.65,2,well written,True,C-1157
E-0000378,2023-06-25,Clothing,Brand Alpha,New York,3,147.46,2,nice fabric,False,C-862
E-0000379,2023-08-28,Clothing,Brand Gamma,Dubai,3,224.96,1,fits perfectly,True,C-809
E-0000380,2024-05-21,Clothing,Brand Beta,Dubai,2,381.97,2,great value,False,C-490
E-0000381,2024-01-01,Sports,Brand Delta,London,4,185.51,2,poor durability,True,C-551
E-0000382,2024-12-14,Beauty,Brand Alpha,Lahore,4,337.61,1,recommend,True,C-708
E-0000383,2024-07-13,Home,Brand Beta,Lahore,1,272.07,3,cheap materials,True,C-305
E-0000384,2024-12-07,Beauty,Brand Delta,Islamabad,2,309.41,1,skin felt great,True,C-1315
E-0000385,2024-12-11,Beauty,Brand Beta,Islamabad,4,144.74,1,skin felt great,False,C-696
E-0000386,2023-08-31,Electronics,Brand Gamma,Dubai,3,293.24,1,highly recommend,False,C-1295
E-0000387,2023-07-29,Sports,Brand Beta,Islamabad,3,248.24,1,poor durability,True,C-937
E-0000388,2024-08-30,Beauty,Brand Alpha,Islamabad,3,149.41,1,too expensive,True,C-353
E-0000389,2024-07-15,Books,Brand Beta,Dubai,3,383.48,3,fast delivery,True,C-919
E-0000390,2023-11-04,Beauty,Brand Alpha,New York,4,337.57,1,skin felt great,True,C-542
E-0000391,2024-03-09,Books,Brand Gamma,Dubai,4,88.37,2,fast delivery,True,C-1044
E-0000392,2023-07-25,Books,Brand Beta,Islamabad,3,194.3,1,,False,C-956
E-0000393,2024-10-30,Sports,Brand Gamma,New York,3,290.15,2,broke after week,False,C-122
E-0000394,2025-01-04,Beauty,Brand Gamma,Islamabad,4,391.82,3,recommend,True,C-620
E-0000395,2024-07-04,Home,Brand Alpha,Islamabad,3,216.46,2,looks premium,True,C-447
E-0000396,2023-09-02,Beauty,Brand Delta,Islamabad,3,110.91,2,too expensive,True,C-1107
E-0000397,2024-07-04,Sports,Brand Delta,New York,5,243.51,1,good grip,True,C-466
E-0000398,2024-08-27,Sports,Brand Beta,Karachi,5,121.74,2,good grip,True,C-987
E-0000399,2024-06-07,Beauty,Brand Alpha,Lahore,2,332.69,2,skin felt great,True,C-618
E-0000400,2023-11-02,Home,Brand Delta,Dubai,1,80.03,2,assembly was hard,True,C-1183
E-0000401,2023-08-14,Sports,Brand Gamma,Islamabad,3,345.62,1,broke after week,True,C-1362
E-0000402,2024-04-12,Clothing,Brand Alpha,New York,4,304.52,1,seams came apart,True,C-1306
E-0000403,2024-10-09,Books,Brand Beta,Islamabad,2,194.17,3,well written,True,C-1188
E-0000404,2023-08-25,Beauty,Brand Beta,London,4,386.91,1,nice scent,True,C-1199
E-0000405,2024-07-24,Beauty,Brand Beta,Karachi,5,84.96,2,caused irritation,True,C-1132
E-0000406,2024-02-14,Beauty,Brand Delta,New York,4,68.4,2,nice scent,True,C-751
E-0000407,2024-12-23,Sports,Brand Gamma,London,3,359.06,2,poor durability,False,C-1331
E-0000408,2023-09-24,Clothing,Brand Gamma,Dubai,2,74.65,2,comfortable and stylish,True,C-2
E-0000409,2024-11-18,Clothing,Brand Delta,Lahore,2,21.01,2,color faded after wash,True,C-1111
E-0000410,2025-01-19,Clothing,Brand Alpha,London,1,168.62,2,fits perfectly,False,C-1496
E-0000411,2023-12-04,Electronics,Brand Delta,London,3,219.83,2,works great,False,C-260
E-0000412,2023-11-27,Beauty,Brand Gamma,Dubai,3,363.73,4,skin felt great,False,C-151
E-0000413,2023-09-13,Electronics,Brand Delta,Islamabad,4,43.79,2,love it,True,C-230
E-0000414,2024-11-01,Sports,Brand Gamma,Dubai,5,244.95,1,broke after week,True,C-456
E-0000415,2024-11-10,Electronics,Brand Gamma,Islamabad,5,377.46,1,highly recommend,True,C-1348
E-0000416,2024-03-26,Books,Brand Alpha,London,4,34.78,1,print quality good,True,C-1312
E-0000417,2023-08-21,Books,Brand Delta,Karachi,3,388.94,5,fast delivery,True,C-269
E-0000418,2024-03-06,Books,Brand Delta,London,2,192.33,2,informative,True,C-41
E-0000419,2024-08-08,Clothing,Brand Delta,Lahore,3,220.41,3,fits perfectly,True,C-330
E-0000420,2024-01-19,Books,Brand Delta,Karachi,5,383.5,4,well written,True,C-1013
E-0000421,2023-11-07,Sports,Brand Alpha,Karachi,5,200.98,3,great for training,True,C-329
E-0000422,2024-10-10,Electronics,Brand Gamma,Karachi,4,336.81,1,disappointed with durability,False,C-13
E-0000423,2025-01-20,Electronics,Brand Delta,New York,5,99.3,2,love it,False,C-1111
E-0000424,2023-08-22,Sports,Brand Gamma,Dubai,3,379.46,1,great for training,True,C-531
E-0000425,2025-01-15,Books,Brand Alpha,Lahore,4,98.03,1,fast delivery,True,C-749
E-0000426,2024-12-10,Books,Brand Alpha,Karachi,4,356.28,2,boring content,True,C-783
E-0000427,2024-11-11,Beauty,Brand Delta,Lahore,2,113.99,1,recommend,True,C-421
E-0000428,2024-08-26,Beauty,Brand Alpha,New York,5,360.16,1,caused irritation,True,C-991
E-0000429,2025-01-04,Beauty,Brand Gamma,London,4,,1,recommend,True,C-6
E-0000430,2024-09-15,Sports,Brand Delta,Dubai,4,399.42,2,broke after week,True,C-533
E-0000431,2023-09-10,Clothing,Brand Delta,Lahore,5,89.02,1,fits perfectly,False,C-1405
E-0000432,2024-02-08,Beauty,Brand Delta,London,3,322.37,3,too expensive,True,C-500
E-0000433,2023-12-16,Sports,Brand Gamma,Islamabad,5,157.1,1,great for training,True,C-665
E-0000434,2023-12-10,Sports,Brand Gamma,London,5,154.58,3,good grip,True,C-277
E-0000435,2023-07-26,Beauty,Brand Beta,Dubai,3,384.24,3,skin felt great,True,C-849
E-0000436,2024-03-29,Clothing,Brand Alpha,London,3,48.44,2,nice fabric,True,C-540
E-0000437,2024-07-17,Home,Brand Gamma,London,2,137.73,1,cheap materials,True,C-738
E-0000438,2023-11-15,Home,Brand Delta,Islamabad,4,48.51,4,cheap materials,True,C-670
E-0000439,2024-06-12,Beauty,Brand Gamma,Islamabad,5,98.17,5,skin felt great,True,C-664
E-0000440,2023-08-22,Beauty,Brand Alpha,Lahore,3,173.72,3,nice scent,True,C-301
E-0000441,2023-11-12,Clothing,Brand Gamma,Dubai,4,50.74,1,nice fabric,True,C-40
E-0000442,2023-12-22,Clothing,Brand Alpha,Dubai,3,38.35,2,comfortable and stylish,True,C-1035
E-0000443,2023-08-21,Beauty,Brand Gamma,London,5,143.06,4,too expensive,True,C-633
E-0000444,2024-01-09,Books,Brand Alpha,New York,5,392.42,2,print quality good,True,C-1218
E-0000445,2023-11-13,Books,Brand Beta,London,5,200.7,1,fast delivery,False,C-1010
E-0000446,2024-06-11,Home,Brand Beta,Karachi,5,276.38,1,cheap materials,True,C-1358
E-0000447,2024-08-02,Home,Brand Delta,London,3,227.0,3,,True,C-6
E-0000448,2023-12-08,Books,Brand Beta,Islamabad,4,333.2,3,print quality good,True,C-1332
E-0000449,2023-07-29,Books,Brand Delta,Dubai,3,107.52,1,boring content,True,C-478
E-0000450,2024-08-09,Books,Brand Delta,Karachi,3,27.17,3,print quality good,True,C-165
E-0000451,2023-08-24,Clothing,Brand Beta,London,5,233.06,2,comfortable and stylish,True,C-967
E-0000452,2024-09-02,Home,Brand Delta,Karachi,5,40.89,3,,True,C-937
E-0000453,2023-12-20,Home,Brand Beta,Karachi,4,24.82,2,assembly was hard,True,C-1346
E-0000454,2024-08-08,Home,Brand Delta,Islamabad,4,234.59,3,looks premium,True,C-421
E-0000455,2024-05-08,Electronics,Brand Beta,Islamabad,3,388.21,3,love it,True,C-992
E-0000456,2024-11-21,Electronics,Brand Alpha,Islamabad,3,146.7,1,works great,True,C-279
E-0000457,2024-05-18,Sports,Brand Alpha,Lahore,3,24.88,2,broke after week,True,C-251
E-0000458,2024-07-11,Home,Brand Delta,London,3,82.55,1,cheap materials,False,C-1027
E-0000459,2023-10-28,Beauty,Brand Delta,Karachi,4,279.2,1,caused irritation,True,C-929
E-0000460,2024-08-01,Beauty,Brand Alpha,New York,3,57.5,2,nice scent,True,C-1150
E-0000461,2024-12-20,Books,Brand Gamma,New York,4,374.52,2,fast delivery,False,C-241
E-0000462,2023-08-12,Beauty,Brand Beta,Dubai,2,270.43,1,caused irritation,True,C-11
E-0000463,2025-01-07,Electronics,Brand Delta,New York,2,273.48,2,disappointed with durability,True,C-655
E-0000464,2024-10-22,Clothing,Brand Delta,New York,4,378.78,1,nice fabric,True,C-378
E-0000465,2023-10-29,Electronics,Brand Delta,Karachi,4,169.35,2,love it,True,C-1267
E-0000466,2024-10-27,Electronics,Brand Beta,Karachi,3,199.91,2,love it,False,C-1109
E-0000467,2024-02-08,Clothing,Brand Delta,Lahore,3,,1,fits perfectly,True,C-1380
E-0000468,2024-06-28,Electronics,Brand Gamma,Islamabad,4,28.42,2,disappointed with durability,True,C-389
E-0000469,2023-12-20,Electronics,Brand Delta,London,4,25.58,1,battery dies fast,True,C-1288
E-0000470,2024-03-03,Beauty,Brand Delta,Lahore,3,342.57,1,caused irritation,True,C-1234
E-0000471,2023-08-07,Books,Brand Alpha,Islamabad,2,124.79,1,boring content,True,C-1271
E-0000472,2024-10-22,Electronics,Brand Alpha,New York,4,161.44,3,highly recommend,True,C-775
E-0000473,2023-10-27,Home,Brand Delta,Lahore,5,361.47,3,looks premium,True,C-1087
E-0000474,2025-01-13,Sports,Brand Gamma,London,3,66.31,1,broke after week,True,C-141
E-0000475,2024-12-07,Clothing,Brand Gamma,Dubai,3,102.88,2,great value,True,C-1348
E-0000476,2023-12-29,Sports,Brand Delta,Lahore,3,367.41,2,good grip,True,C-34
E-0000477,2023-08-09,Electronics,Brand Gamma,London,2,92.12,1,poor build,True,C-401
E-0000478,2025-01-17,Home,Brand Delta,New York,1,257.0,1,looks premium,True,C-1176
E-0000479,2024-10-10,Clothing,Brand Gamma,Dubai,2,266.55,1,seams came apart,True,C-609
E-0000480,2023-08-27,Electronics,Brand Gamma,Dubai,4,319.48,1,battery dies fast,True,C-156
E-0000481,2025-01-17,Electronics,Brand Beta,Islamabad,4,225.45,1,highly recommend,True,C-237
E-0000482,2024-05-01,Sports,Brand Beta,New York,3,230.28,1,good grip,True,C-352
E-0000483,2023-12-05,Home,Brand Alpha,Dubai,5,389.17,1,looks premium,True,C-910
E-0000484,2023-09-18,Clothing,Brand Beta,Islamabad,3,310.53,3,nice fabric,True,C-710
E-0000485,2023-06-10,Beauty,Brand Gamma,London,5,82.33,2,too expensive,True,C-238
E-0000486,2024-12-24,Electronics,Brand Alpha,Karachi,5,123.69,4,disappointed with durability,True,C-411
E-0000487,2024-04-12,Home,Brand Delta,London,3,175.84,1,very useful,True,C-1155
E-0000488,2023-12-26,Beauty,Brand Gamma,Lahore,3,371.48,2,skin felt great,True,C-782
E-0000489,2023-07-23,Electronics,Brand Delta,Islamabad,3,212.83,3,works great,True,C-570
E-0000490,2023-07-21,Beauty,Brand Gamma,London,3,21.45,2,caused irritation,True,C-405
E-0000491,2023-11-19,Books,Brand Delta,London,3,381.05,1,print quality good,True,C-533
E-0000492,2024-06-08,Sports,Brand Gamma,London,4,11.36,1,broke after week,True,C-830
E-0000493,2023-09-26,Electronics,Brand Gamma,Lahore,2,331.46,1,battery dies fast,True,C-1176
E-0000494,2025-01-05,Beauty,Brand Delta,Islamabad,3,386.87,1,recommend,True,C-238
E-0000495,2023-12-25,Electronics,Brand Beta,London,3,86.57,2,disappointed with durability,True,C-1380
E-0000496,2025-01-20,Electronics,Brand Gamma,New York,2,231.45,3,excellent quality,True,C-853
E-0000497,2024-01-20,Electronics,Brand Delta,Dubai,4,196.12,2,love it,True,C-479
E-0000498,2023-12-19,Home,Brand Gamma,London,2,315.13,2,cheap materials,True,C-519
E-0000499,2024-12-03,Home,Brand Gamma,New York,3,35.8,3,very useful,True,C-782
E-0000500,2024-08-07,Books,Brand Beta,London,3,318.92,2,print quality good,True,C-842
E-0000501,2024-12-13,Books,Brand Gamma,Dubai,5,98.24,1,boring content,True,C-206
E-0000502,2024-03-10,Books,Brand Gamma,Karachi,3,369.18,3,fast delivery,True,C-870
E-0000503,2024-04-13,Clothing,Brand Gamma,Lahore,4,369.77,3,fits perfectly,False,C-1086
E-0000504,2024-01-02,Home,Brand Delta,New York,4,90.41,2,looks premium,True,C-378
E-0000505,2024-02-09,Clothing,Brand Gamma,Dubai,2,59.06,2,fits perfectly,True,C-334
E-0000506,2024-06-11,Books,Brand Gamma,London,5,30.56,2,print quality good,True,C-279
E-0000507,2024-02-18,Home,Brand Gamma,London,5,96.68,2,looks premium,False,C-570
E-0000508,2024-09-14,Sports,Brand Beta,New York,4,191.12,1,great for training,True,C-308
E-0000509,2024-05-27,Clothing,Brand Gamma,Dubai,3,167.11,1,great value,True,C-1312
E-0000510,2023-10-03,Home,Brand Delta,Lahore,3,148.33,2,looks premium,True,C-1356
E-0000511,2024-02-08,Home,Brand Beta,Lahore,4,201.18,1,would buy again,True,C-1305
E-0000512,2024-07-19,Sports,Brand Alpha,London,2,244.41,3,broke after week,True,C-291
E-0000513,2023-12-24,Sports,Brand Gamma,Karachi,5,375.72,4,poor durability,True,C-1075
E-0000514,2024-09-07,Electronics,Brand Gamma,Islamabad,5,357.8,2,average at best,True,C-1425
E-0000515,2023-06-14,Beauty,Brand Gamma,New York,5,71.54,3,nice scent,True,C-430
E-0000516,2024-04-23,Clothing,Brand Alpha,Lahore,4,36.33,1,color faded after wash,True,C-1011
E-0000517,2023-06-23,Home,Brand Alpha,New York,2,367.92,1,cheap materials,True,C-1096
E-0000518,2024-06-20,Books,Brand Gamma,Dubai,4,154.79,2,well written,True,C-347
E-0000519,2024-11-27,Sports,Brand Delta,New York,3,165.34,2,good grip,True,C-424
E-0000520,2024-12-14,Books,Brand Delta,New York,1,193.93,1,boring content,True,C-496
E-0000521,2024-10-29,Electronics,Brand Beta,Islamabad,5,253.95,1,poor build,True,C-379
E-0000522,2024-08-15,Books,Brand Beta,New York,2,358.87,2,print quality good,True,C-301
E-0000523,2023-12-19,Books,Brand Delta,Karachi,3,206.79,4,informative,True,C-801
E-0000524,2023-08-28,Books,Brand Gamma,Dubai,3,264.01,2,boring content,True,C-158
E-0000525,2024-11-22,Home,Brand Gamma,Islamabad,4,269.59,1,assembly was hard,True,C-961
E-0000526,2024-11-28,Sports,Brand Delta,Islamabad,2,57.58,2,great for training,True,C-718
E-0000527,2025-01-12,Books,Brand Delta,New York,4,294.33,2,print quality good,True,C-1422
E-0000528,2024-07-19,Clothing,Brand Delta,Dubai,4,53.93,4,comfortable and stylish,False,C-654
